OperatingDay,IrsId,RemoteId,Line,Direction,StopLat,StopLon,IrsStopCode,ArrivalTime,Duration,ScheduledArrivalTime,ScheduledDepartureTime,IsTimingPoint,DepartureTime
2019-09-18,53-403--TL-6,25921,403,1,-37.802040,144.960358,51570,2019-09-18T01:03:04Z,83,,2019-09-18T01:04:00Z,True,2019-09-18T01:04:27Z
2019-09-18,53-403--TL-6,25921,403,1,-37.801100,144.902161,48026,2019-09-18T01:16:53Z,0,2019-09-18T01:20:00Z,,True,2019-09-18T01:16:53Z
2019-09-18,53-403--TL-25,25921,403,2,-37.801100,144.902161,48026,2019-09-18T01:28:24Z,54,,2019-09-18T01:29:00Z,True,2019-09-18T01:29:18Z
2019-09-18,53-403--TL-25,25921,403,2,-37.799484,144.955750,7587,2019-09-18T01:47:25Z,94,2019-09-18T01:44:00Z,2019-09-18T01:44:00Z,True,2019-09-18T01:48:59Z
2019-09-18,53-403--TL-25,25921,403,2,-37.802040,144.960358,51570,2019-09-18T01:51:35Z,0,2019-09-18T01:49:00Z,,True,2019-09-18T01:51:35Z
2019-09-18,53-403--TL-8,25921,403,1,-37.802040,144.960358,51570,2019-09-18T01:52:01Z,37,,2019-09-18T01:50:00Z,True,2019-09-18T01:52:38Z
2019-09-18,53-403--TL-8,25921,403,1,-37.801100,144.902161,48026,2019-09-18T02:09:54Z,0,2019-09-18T02:06:00Z,,True,2019-09-18T02:09:54Z
2019-09-18,53-403--TL-27,25921,403,2,-37.801100,144.902161,48026,2019-09-18T02:17:23Z,15,,2019-09-18T02:18:00Z,True,2019-09-18T02:17:38Z
2019-09-18,53-403--TL-27,25921,403,2,-37.799484,144.955750,7587,2019-09-18T02:42:16Z,37,2019-09-18T02:33:00Z,2019-09-18T02:33:00Z,True,2019-09-18T02:42:54Z
2019-09-18,53-403--TL-27,25921,403,2,-37.802040,144.960358,51570,2019-09-18T02:44:20Z,0,2019-09-18T02:38:00Z,,True,2019-09-18T02:44:20Z
2019-09-18,53-403--TL-10,25921,403,1,-37.802040,144.960358,51570,2019-09-18T02:44:42Z,230,,2019-09-18T02:39:00Z,True,2019-09-18T02:48:32Z
2019-09-18,53-403--TL-10,25921,403,1,-37.801100,144.902161,48026,2019-09-18T03:02:18Z,0,2019-09-18T02:55:00Z,,True,2019-09-18T03:02:18Z
2019-09-18,53-403--TL-29,25921,403,2,-37.801100,144.902161,48026,2019-09-18T03:02:36Z,39,,2019-09-18T02:55:00Z,True,2019-09-18T03:03:15Z
2019-09-18,53-403--TL-29,25921,403,2,-37.799484,144.955750,7587,2019-09-18T03:26:17Z,46,2019-09-18T03:10:00Z,2019-09-18T03:10:00Z,True,2019-09-18T03:27:04Z
2019-09-18,53-403--TL-29,25921,403,2,-37.802040,144.960358,51570,2019-09-18T03:28:17Z,0,2019-09-18T03:15:00Z,,True,2019-09-18T03:28:17Z
2019-09-18,53-403--TL-12,25921,403,1,-37.802040,144.960358,51570,2019-09-18T03:28:37Z,41,,2019-09-18T03:16:00Z,True,2019-09-18T03:29:18Z
2019-09-18,53-403--TL-12,25921,403,1,-37.801100,144.902161,48026,2019-09-18T03:51:07Z,0,2019-09-18T03:32:00Z,,True,2019-09-18T03:51:07Z
2019-09-18,53-403--TL-31,25921,403,2,-37.801100,144.902161,48026,2019-09-18T03:51:21Z,407,,2019-09-18T03:35:00Z,True,2019-09-18T03:58:08Z
2019-09-18,53-403--TL-31,25921,403,2,-37.799484,144.955750,7587,2019-09-18T04:23:11Z,76,2019-09-18T03:50:00Z,2019-09-18T03:50:00Z,True,2019-09-18T04:24:28Z
2019-09-18,53-403--TL-31,25921,403,2,-37.802040,144.960358,51570,2019-09-18T04:26:18Z,0,2019-09-18T03:55:00Z,,True,2019-09-18T04:26:18Z
2019-09-18,53-403--TL-14,25921,403,1,-37.802040,144.960358,51570,2019-09-18T04:26:40Z,222,,2019-09-18T03:56:00Z,True,2019-09-18T04:30:22Z
2019-09-18,53-403--TL-14,25921,403,1,-37.801100,144.902161,48026,2019-09-18T04:50:18Z,0,2019-09-18T04:12:00Z,,True,2019-09-18T04:50:18Z
2019-09-18,53-403--TL-33,25921,403,2,-37.801100,144.902161,48026,2019-09-18T04:50:39Z,59,,2019-09-18T04:13:00Z,True,2019-09-18T04:51:38Z
2019-09-19,53-403--TL-18,26239,403,2,-37.801100,144.902161,48026,2019-09-18T23:04:32Z,54,,2019-09-18T23:05:00Z,True,2019-09-18T23:05:26Z
2019-09-19,53-403--TL-18,26239,403,2,-37.799484,144.955750,7587,2019-09-18T23:20:07Z,50,2019-09-18T23:20:00Z,2019-09-18T23:20:00Z,True,2019-09-18T23:20:57Z
2019-09-19,53-403--TL-18,26239,403,2,-37.802040,144.960358,51570,2019-09-18T23:24:30Z,0,2019-09-18T23:25:00Z,,True,2019-09-18T23:24:30Z
2019-09-19,53-403--TL-1,26239,403,1,-37.802040,144.960358,51570,2019-09-18T23:24:51Z,105,,2019-09-18T23:26:00Z,True,2019-09-18T23:26:36Z
2019-09-19,53-403--TL-1,26239,403,1,-37.801100,144.902161,48026,2019-09-18T23:38:08Z,0,2019-09-18T23:42:00Z,,True,2019-09-18T23:38:08Z
2019-09-19,53-403--TL-20,26239,403,2,-37.801100,144.902161,48026,2019-09-18T23:45:31Z,69,,2019-09-18T23:46:00Z,True,2019-09-18T23:46:40Z
2019-09-19,53-403--TL-20,26239,403,2,-37.799484,144.955750,7587,2019-09-18T23:59:24Z,130,2019-09-19T00:01:00Z,2019-09-19T00:01:00Z,True,2019-09-19T00:01:35Z
2019-09-19,53-403--TL-20,26239,403,2,-37.802040,144.960358,51570,2019-09-19T00:03:10Z,0,2019-09-19T00:06:00Z,,True,2019-09-19T00:03:10Z
2019-09-19,53-403--TL-3,26239,403,1,-37.802040,144.960358,51570,2019-09-19T00:03:27Z,268,,2019-09-19T00:07:00Z,True,2019-09-19T00:07:55Z
2019-09-19,53-403--TL-3,26239,403,1,-37.801100,144.902161,48026,2019-09-19T00:22:45Z,0,2019-09-19T00:23:00Z,,True,2019-09-19T00:22:45Z
2019-09-19,53-403--TL-22,26239,403,2,-37.801100,144.902161,48026,2019-09-19T00:25:30Z,51,,2019-09-19T00:26:00Z,True,2019-09-19T00:26:21Z
2019-09-19,53-403--TL-22,26239,403,2,-37.799484,144.955750,7587,2019-09-19T00:38:01Z,192,2019-09-19T00:41:00Z,2019-09-19T00:41:00Z,True,2019-09-19T00:41:14Z
2019-09-19,53-403--TL-22,26239,403,2,-37.802040,144.960358,51570,2019-09-19T00:43:32Z,0,2019-09-19T00:46:00Z,,True,2019-09-19T00:43:32Z
2019-09-19,53-403--TL-5,26239,403,1,-37.802040,144.960358,51570,2019-09-19T00:43:49Z,225,,2019-09-19T00:47:00Z,True,2019-09-19T00:47:34Z
2019-09-19,53-403--TL-5,26239,403,1,-37.801100,144.902161,48026,2019-09-19T01:01:54Z,0,2019-09-19T01:03:00Z,,True,2019-09-19T01:01:54Z
2019-09-19,53-403--TL-24,26239,403,2,-37.801100,144.902161,48026,2019-09-19T01:02:09Z,255,,2019-09-19T01:06:00Z,True,2019-09-19T01:06:24Z
2019-09-19,53-403--TL-24,26239,403,2,-37.799484,144.955750,7587,2019-09-19T01:24:25Z,55,2019-09-19T01:21:00Z,2019-09-19T01:21:00Z,True,2019-09-19T01:25:21Z
2019-09-19,53-403--TL-24,26239,403,2,-37.802040,144.960358,51570,2019-09-19T01:27:05Z,0,2019-09-19T01:26:00Z,,True,2019-09-19T01:27:05Z
2019-09-19,53-403--TL-7,26239,403,1,-37.802040,144.960358,51570,2019-09-19T01:27:26Z,38,,2019-09-19T01:27:00Z,True,2019-09-19T01:28:04Z
2019-09-19,53-403--TL-28,26239,403,2,-37.801100,144.902161,48026,2019-09-19T02:34:06Z,34,,2019-09-19T02:35:00Z,True,2019-09-19T02:34:40Z
2019-09-19,53-403--TL-28,26239,403,2,-37.799484,144.955750,7587,2019-09-19T02:51:40Z,40,2019-09-19T02:50:00Z,2019-09-19T02:50:00Z,True,2019-09-19T02:52:21Z
2019-09-19,53-403--TL-28,26239,403,2,-37.802040,144.960358,51570,2019-09-19T02:55:24Z,0,2019-09-19T02:55:00Z,,True,2019-09-19T02:55:24Z
2019-09-19,53-403--TL-11,26239,403,1,-37.802040,144.960358,51570,2019-09-19T02:55:46Z,62,,2019-09-19T02:56:00Z,True,2019-09-19T02:56:48Z
2019-09-19,53-403--TL-11,26239,403,1,-37.801100,144.902161,48026,2019-09-19T03:11:10Z,0,2019-09-19T03:12:00Z,,True,2019-09-19T03:11:10Z
2019-09-19,53-403--TL-30,26239,403,2,-37.801100,144.902161,48026,2019-09-19T03:11:25Z,193,,2019-09-19T03:15:00Z,True,2019-09-19T03:14:38Z
2019-09-19,53-403--TL-30,26239,403,2,-37.799484,144.955750,7587,2019-09-19T03:31:18Z,75,2019-09-19T03:30:00Z,2019-09-19T03:30:00Z,True,2019-09-19T03:32:33Z
2019-09-19,53-403--TL-30,26239,403,2,-37.802040,144.960358,51570,2019-09-19T03:35:05Z,0,2019-09-19T03:35:00Z,,True,2019-09-19T03:35:05Z
2019-09-19,53-403--TL-13,26239,403,1,-37.802040,144.960358,51570,2019-09-19T03:35:25Z,31,,2019-09-19T03:36:00Z,True,2019-09-19T03:35:56Z
2019-09-19,53-403--TL-13,26239,403,1,-37.801100,144.902161,48026,2019-09-19T03:50:23Z,0,2019-09-19T03:52:00Z,,True,2019-09-19T03:50:23Z
2019-09-19,53-403--TL-32,26239,403,2,-37.801100,144.902161,48026,2019-09-19T03:52:04Z,11,,2019-09-19T03:53:00Z,True,2019-09-19T03:52:15Z
2019-09-19,53-403--TL-32,26239,403,2,-37.799484,144.955750,7587,2019-09-19T04:06:39Z,54,2019-09-19T04:08:00Z,2019-09-19T04:08:00Z,True,2019-09-19T04:07:33Z
2019-09-19,53-403--TL-32,26239,403,2,-37.802040,144.960358,51570,2019-09-19T04:09:58Z,0,2019-09-19T04:13:00Z,,True,2019-09-19T04:09:58Z
2019-09-19,53-403--TL-15,26239,403,1,-37.802040,144.960358,51570,2019-09-19T04:13:24Z,13,,2019-09-19T04:14:00Z,True,2019-09-19T04:13:37Z
2019-09-19,53-403--TL-15,26239,403,1,-37.801100,144.902161,48026,2019-09-19T04:27:40Z,0,2019-09-19T04:30:00Z,,True,2019-09-19T04:27:40Z
2019-09-19,53-403--TL-34,26239,403,2,-37.801100,144.902161,48026,2019-09-19T04:31:03Z,37,,2019-09-19T04:32:00Z,True,2019-09-19T04:31:40Z
2019-09-19,53-403--TL-34,26239,403,2,-37.799484,144.955750,7587,2019-09-19T04:47:58Z,51,2019-09-19T04:47:00Z,2019-09-19T04:47:00Z,True,2019-09-19T04:48:50Z
2019-09-19,53-403--TL-34,26239,403,2,-37.802040,144.960358,51570,2019-09-19T04:49:58Z,0,2019-09-19T04:52:00Z,,True,2019-09-19T04:49:58Z
2019-09-19,53-403--TL-17,26239,403,1,-37.802040,144.960358,51570,2019-09-19T04:52:03Z,11,,2019-09-19T04:53:00Z,True,2019-09-19T04:52:14Z
2019-09-19,53-403--TL-17,26239,403,1,-37.801100,144.902161,48026,2019-09-19T05:05:42Z,0,2019-09-19T05:09:00Z,,True,2019-09-19T05:05:42Z
2019-09-19,53-403--TL-19,25921,403,2,-37.801100,144.902161,48026,2019-09-18T23:25:31Z,47,,2019-09-18T23:26:00Z,True,2019-09-18T23:26:18Z
2019-09-19,53-403--TL-19,25921,403,2,-37.799484,144.955750,7587,2019-09-18T23:40:17Z,72,2019-09-18T23:41:00Z,2019-09-18T23:41:00Z,True,2019-09-18T23:41:30Z
2019-09-19,53-403--TL-19,25921,403,2,-37.802040,144.960358,51570,2019-09-18T23:44:27Z,0,2019-09-18T23:46:00Z,,True,2019-09-18T23:44:27Z
2019-09-19,53-403--TL-2,25921,403,1,-37.802040,144.960358,51570,2019-09-18T23:46:33Z,49,,2019-09-18T23:47:00Z,True,2019-09-18T23:47:22Z
2019-09-19,53-403--TL-2,25921,403,1,-37.801100,144.902161,48026,2019-09-19T00:03:25Z,0,2019-09-19T00:03:00Z,,True,2019-09-19T00:03:25Z
2019-09-19,53-403--TL-21,25921,403,2,-37.801100,144.902161,48026,2019-09-19T00:05:30Z,46,,2019-09-19T00:06:00Z,True,2019-09-19T00:06:16Z
2019-09-19,53-403--TL-21,25921,403,2,-37.799484,144.955750,7587,2019-09-19T00:20:07Z,50,2019-09-19T00:21:00Z,2019-09-19T00:21:00Z,True,2019-09-19T00:20:57Z
2019-09-19,53-403--TL-21,25921,403,2,-37.802040,144.960358,51570,2019-09-19T00:23:58Z,0,2019-09-19T00:26:00Z,,True,2019-09-19T00:23:58Z
2019-09-19,53-403--TL-4,25921,403,1,-37.802040,144.960358,51570,2019-09-19T00:24:10Z,171,,2019-09-19T00:27:00Z,True,2019-09-19T00:27:01Z
2019-09-19,53-403--TL-4,25921,403,1,-37.801100,144.902161,48026,2019-09-19T00:40:20Z,0,2019-09-19T00:43:00Z,,True,2019-09-19T00:40:20Z
2019-09-19,53-403--TL-23,25921,403,2,-37.801100,144.902161,48026,2019-09-19T00:42:29Z,48,,2019-09-19T00:43:00Z,True,2019-09-19T00:43:17Z
2019-09-19,53-403--TL-23,25921,403,2,-37.799484,144.955750,7587,2019-09-19T01:03:58Z,32,2019-09-19T00:58:00Z,2019-09-19T00:58:00Z,True,2019-09-19T01:04:31Z
2019-09-19,53-403--TL-23,25921,403,2,-37.802040,144.960358,51570,2019-09-19T01:07:40Z,0,2019-09-19T01:03:00Z,,True,2019-09-19T01:07:40Z
2019-09-19,53-403--TL-6,25921,403,1,-37.802040,144.960358,51570,2019-09-19T01:07:49Z,49,,2019-09-19T01:04:00Z,True,2019-09-19T01:08:38Z
2019-09-19,53-403--TL-6,25921,403,1,-37.801100,144.902161,48026,2019-09-19T01:21:12Z,0,2019-09-19T01:20:00Z,,True,2019-09-19T01:21:12Z
2019-09-19,53-403--TL-25,25921,403,2,-37.801100,144.902161,48026,2019-09-19T01:28:08Z,79,,2019-09-19T01:29:00Z,True,2019-09-19T01:29:27Z
2019-09-19,53-403--TL-25,25921,403,2,-37.799484,144.955750,7587,2019-09-19T01:45:57Z,91,2019-09-19T01:44:00Z,2019-09-19T01:44:00Z,True,2019-09-19T01:47:28Z
2019-09-19,53-403--TL-25,25921,403,2,-37.802040,144.960358,51570,2019-09-19T01:50:32Z,0,2019-09-19T01:49:00Z,,True,2019-09-19T01:50:32Z
2019-09-19,53-403--TL-8,25921,403,1,-37.802040,144.960358,51570,2019-09-19T01:50:48Z,42,,2019-09-19T01:50:00Z,True,2019-09-19T01:51:30Z
2019-09-19,53-403--TL-8,25921,403,1,-37.801100,144.902161,48026,2019-09-19T02:06:55Z,0,2019-09-19T02:06:00Z,,True,2019-09-19T02:06:55Z
2019-09-19,53-403--TL-27,25921,403,2,-37.801100,144.902161,48026,2019-09-19T02:17:07Z,59,,2019-09-19T02:18:00Z,True,2019-09-19T02:18:06Z
2019-09-19,53-403--TL-27,25921,403,2,-37.799484,144.955750,7587,2019-09-19T02:31:41Z,141,2019-09-19T02:33:00Z,2019-09-19T02:33:00Z,True,2019-09-19T02:34:03Z
2019-09-19,53-403--TL-27,25921,403,2,-37.802040,144.960358,51570,2019-09-19T02:36:18Z,0,2019-09-19T02:38:00Z,,True,2019-09-19T02:36:18Z
2019-09-19,53-403--TL-10,25921,403,1,-37.802040,144.960358,51570,2019-09-19T02:36:26Z,160,,2019-09-19T02:39:00Z,True,2019-09-19T02:39:06Z
2019-09-19,53-403--TL-10,25921,403,1,-37.801100,144.902161,48026,2019-09-19T02:52:18Z,0,2019-09-19T02:55:00Z,,True,2019-09-19T02:52:18Z
2019-09-19,53-403--TL-29,25921,403,2,-37.801100,144.902161,48026,2019-09-19T02:52:26Z,137,,2019-09-19T02:55:00Z,True,2019-09-19T02:54:43Z
2019-09-19,53-403--TL-29,25921,403,2,-37.799484,144.955750,7587,2019-09-19T03:09:15Z,58,2019-09-19T03:10:00Z,2019-09-19T03:10:00Z,True,2019-09-19T03:10:14Z
2019-09-19,53-403--TL-29,25921,403,2,-37.802040,144.960358,51570,2019-09-19T03:12:02Z,0,2019-09-19T03:15:00Z,,True,2019-09-19T03:12:02Z
2019-09-19,53-403--TL-12,25921,403,1,-37.802040,144.960358,51570,2019-09-19T03:15:26Z,56,,2019-09-19T03:16:00Z,True,2019-09-19T03:16:22Z
2019-09-19,53-403--TL-12,25921,403,1,-37.801100,144.902161,48026,2019-09-19T03:33:09Z,0,2019-09-19T03:32:00Z,,True,2019-09-19T03:33:09Z
2019-09-19,53-403--TL-31,25921,403,2,-37.801100,144.902161,48026,2019-09-19T03:33:25Z,80,,2019-09-19T03:35:00Z,True,2019-09-19T03:34:45Z
2019-09-19,53-403--TL-31,25921,403,2,-37.799484,144.955750,7587,2019-09-19T03:48:42Z,167,2019-09-19T03:50:00Z,2019-09-19T03:50:00Z,True,2019-09-19T03:51:29Z
2019-09-19,53-403--TL-31,25921,403,2,-37.802040,144.960358,51570,2019-09-19T03:52:40Z,0,2019-09-19T03:55:00Z,,True,2019-09-19T03:52:40Z
2019-09-19,53-403--TL-14,25921,403,1,-37.802040,144.960358,51570,2019-09-19T03:55:25Z,25,,2019-09-19T03:56:00Z,True,2019-09-19T03:55:50Z
2019-09-19,53-403--TL-14,25921,403,1,-37.801100,144.902161,48026,2019-09-19T04:09:25Z,0,2019-09-19T04:12:00Z,,True,2019-09-19T04:09:25Z
2019-09-19,53-403--TL-33,25921,403,2,-37.801100,144.902161,48026,2019-09-19T04:09:44Z,188,,2019-09-19T04:13:00Z,True,2019-09-19T04:12:52Z
2019-09-19,53-403--TL-33,25921,403,2,-37.799484,144.955750,7587,2019-09-19T04:25:56Z,175,2019-09-19T04:28:00Z,2019-09-19T04:28:00Z,True,2019-09-19T04:28:52Z
2019-09-19,53-403--TL-33,25921,403,2,-37.802040,144.960358,51570,2019-09-19T04:30:17Z,0,2019-09-19T04:33:00Z,,True,2019-09-19T04:30:17Z
2019-09-19,53-403--TL-16,25921,403,1,-37.802040,144.960358,51570,2019-09-19T04:30:24Z,202,,2019-09-19T04:34:00Z,True,2019-09-19T04:33:46Z
2019-09-19,53-403--TL-16,25921,403,1,-37.801100,144.902161,48026,2019-09-19T04:47:50Z,0,2019-09-19T04:50:00Z,,True,2019-09-19T04:47:50Z
2019-09-20,53-403--TL-18,26239,403,2,-37.801100,144.902161,48026,2019-09-19T23:02:37Z,173,,2019-09-19T23:05:00Z,True,2019-09-19T23:05:30Z
2019-09-20,53-403--TL-18,26239,403,2,-37.799484,144.955750,7587,2019-09-19T23:19:43Z,37,2019-09-19T23:20:00Z,2019-09-19T23:20:00Z,True,2019-09-19T23:20:21Z
2019-09-20,53-403--TL-18,26239,403,2,-37.802040,144.960358,51570,2019-09-19T23:22:24Z,0,2019-09-19T23:25:00Z,,True,2019-09-19T23:22:24Z
2019-09-20,53-403--TL-1,26239,403,1,-37.802040,144.960358,51570,2019-09-19T23:22:37Z,226,,2019-09-19T23:26:00Z,True,2019-09-19T23:26:23Z
2019-09-20,53-403--TL-1,26239,403,1,-37.801100,144.902161,48026,2019-09-19T23:40:32Z,0,2019-09-19T23:42:00Z,,True,2019-09-19T23:40:32Z
2019-09-20,53-403--TL-20,26239,403,2,-37.801100,144.902161,48026,2019-09-19T23:45:16Z,69,,2019-09-19T23:46:00Z,True,2019-09-19T23:46:25Z
2019-09-20,53-403--TL-20,26239,403,2,-37.799484,144.955750,7587,2019-09-19T23:59:47Z,74,2019-09-20T00:01:00Z,2019-09-20T00:01:00Z,True,2019-09-20T00:01:02Z
2019-09-20,53-403--TL-20,26239,403,2,-37.802040,144.960358,51570,2019-09-20T00:03:57Z,0,2019-09-20T00:06:00Z,,True,2019-09-20T00:03:57Z
2019-09-20,53-403--TL-3,26239,403,1,-37.802040,144.960358,51570,2019-09-20T00:04:16Z,193,,2019-09-20T00:07:00Z,True,2019-09-20T00:07:29Z
2019-09-20,53-403--TL-3,26239,403,1,-37.801100,144.902161,48026,2019-09-20T00:20:53Z,0,2019-09-20T00:23:00Z,,True,2019-09-20T00:20:53Z
2019-09-20,53-403--TL-22,26239,403,2,-37.801100,144.902161,48026,2019-09-20T00:25:52Z,33,,2019-09-20T00:26:00Z,True,2019-09-20T00:26:25Z
2019-09-20,53-403--TL-22,26239,403,2,-37.799484,144.955750,7587,2019-09-20T00:39:31Z,97,2019-09-20T00:41:00Z,2019-09-20T00:41:00Z,True,2019-09-20T00:41:08Z
2019-09-20,53-403--TL-22,26239,403,2,-37.802040,144.960358,51570,2019-09-20T00:43:46Z,0,2019-09-20T00:46:00Z,,True,2019-09-20T00:43:46Z
2019-09-20,53-403--TL-5,26239,403,1,-37.802040,144.960358,51570,2019-09-20T00:43:55Z,207,,2019-09-20T00:47:00Z,True,2019-09-20T00:47:22Z
2019-09-20,53-403--TL-5,26239,403,1,-37.801100,144.902161,48026,2019-09-20T01:02:59Z,0,2019-09-20T01:03:00Z,,True,2019-09-20T01:02:59Z
2019-09-20,53-403--TL-24,26239,403,2,-37.801100,144.902161,48026,2019-09-20T01:03:14Z,193,,2019-09-20T01:06:00Z,True,2019-09-20T01:06:27Z
2019-09-20,53-403--TL-24,26239,403,2,-37.799484,144.955750,7587,2019-09-20T01:20:01Z,74,2019-09-20T01:21:00Z,2019-09-20T01:21:00Z,True,2019-09-20T01:21:15Z
2019-09-20,53-403--TL-24,26239,403,2,-37.802040,144.960358,51570,2019-09-20T01:23:14Z,0,2019-09-20T01:26:00Z,,True,2019-09-20T01:23:14Z
2019-09-20,53-403--TL-7,26239,403,1,-37.802040,144.960358,51570,2019-09-20T01:23:34Z,240,,2019-09-20T01:27:00Z,True,2019-09-20T01:27:34Z
2019-09-20,53-403--TL-7,26239,403,1,-37.801100,144.902161,48026,2019-09-20T01:42:26Z,0,2019-09-20T01:43:00Z,,True,2019-09-20T01:42:26Z
2019-09-20,53-403--TL-26,26239,403,2,-37.801100,144.902161,48026,2019-09-20T01:45:13Z,88,,2019-09-20T01:46:00Z,True,2019-09-20T01:46:41Z
2019-09-20,53-403--TL-26,26239,403,2,-37.799484,144.955750,7587,2019-09-20T01:59:43Z,159,2019-09-20T02:01:00Z,2019-09-20T02:01:00Z,True,2019-09-20T02:02:23Z
2019-09-20,53-403--TL-26,26239,403,2,-37.802040,144.960358,51570,2019-09-20T02:05:40Z,0,2019-09-20T02:06:00Z,,True,2019-09-20T02:05:40Z
2019-09-20,53-403--TL-9,26239,403,1,-37.802040,144.960358,51570,2019-09-20T02:05:53Z,109,,2019-09-20T02:07:00Z,True,2019-09-20T02:07:42Z
2019-09-20,53-403--TL-9,26239,403,1,-37.801100,144.902161,48026,2019-09-20T02:22:22Z,0,2019-09-20T02:23:00Z,,True,2019-09-20T02:22:22Z
2019-09-20,53-403--TL-28,26239,403,2,-37.801100,144.902161,48026,2019-09-20T02:35:07Z,29,,2019-09-20T02:35:00Z,True,2019-09-20T02:35:36Z
2019-09-20,53-403--TL-28,26239,403,2,-37.799484,144.955750,7587,2019-09-20T02:49:50Z,91,2019-09-20T02:50:00Z,2019-09-20T02:50:00Z,True,2019-09-20T02:51:22Z
2019-09-20,53-403--TL-28,26239,403,2,-37.802040,144.960358,51570,2019-09-20T02:53:11Z,0,2019-09-20T02:55:00Z,,True,2019-09-20T02:53:11Z
2019-09-20,53-403--TL-11,26239,403,1,-37.802040,144.960358,51570,2019-09-20T02:53:31Z,181,,2019-09-20T02:56:00Z,True,2019-09-20T02:56:32Z
2019-09-20,53-403--TL-11,26239,403,1,-37.801100,144.902161,48026,2019-09-20T03:10:05Z,0,2019-09-20T03:12:00Z,,True,2019-09-20T03:10:05Z
2019-09-20,53-403--TL-30,26239,403,2,-37.801100,144.902161,48026,2019-09-20T03:15:01Z,25,,2019-09-20T03:15:00Z,True,2019-09-20T03:15:26Z
2019-09-20,53-403--TL-30,26239,403,2,-37.799484,144.955750,7587,2019-09-20T03:27:24Z,227,2019-09-20T03:30:00Z,2019-09-20T03:30:00Z,True,2019-09-20T03:31:11Z
2019-09-20,53-403--TL-30,26239,403,2,-37.802040,144.960358,51570,2019-09-20T03:32:30Z,0,2019-09-20T03:35:00Z,,True,2019-09-20T03:32:30Z
2019-09-20,53-403--TL-13,26239,403,1,-37.802040,144.960358,51570,2019-09-20T03:32:50Z,210,,2019-09-20T03:36:00Z,True,2019-09-20T03:36:20Z
2019-09-20,53-403--TL-13,26239,403,1,-37.801100,144.902161,48026,2019-09-20T03:54:09Z,0,2019-09-20T03:52:00Z,,True,2019-09-20T03:54:09Z
2019-09-20,53-403--TL-32,26239,403,2,-37.801100,144.902161,48026,2019-09-20T03:54:30Z,69,,2019-09-20T03:53:00Z,True,2019-09-20T03:55:39Z
2019-09-20,53-403--TL-32,26239,403,2,-37.799484,144.955750,7587,2019-09-20T04:09:28Z,54,2019-09-20T04:08:00Z,2019-09-20T04:08:00Z,True,2019-09-20T04:10:22Z
2019-09-20,53-403--TL-32,26239,403,2,-37.802040,144.960358,51570,2019-09-20T04:12:13Z,0,2019-09-20T04:13:00Z,,True,2019-09-20T04:12:13Z
2019-09-20,53-403--TL-15,26239,403,1,-37.802040,144.960358,51570,2019-09-20T04:12:29Z,136,,2019-09-20T04:14:00Z,True,2019-09-20T04:14:45Z
2019-09-20,53-403--TL-15,26239,403,1,-37.801100,144.902161,48026,2019-09-20T04:33:03Z,0,2019-09-20T04:30:00Z,,True,2019-09-20T04:33:03Z
2019-09-20,53-403--TL-34,26239,403,2,-37.801100,144.902161,48026,2019-09-20T04:33:29Z,53,,2019-09-20T04:32:00Z,True,2019-09-20T04:34:22Z
2019-09-20,53-403--TL-34,26239,403,2,-37.799484,144.955750,7587,2019-09-20T04:49:12Z,43,2019-09-20T04:47:00Z,2019-09-20T04:47:00Z,True,2019-09-20T04:49:56Z
2019-09-20,53-403--TL-34,26239,403,2,-37.802040,144.960358,51570,2019-09-20T04:52:19Z,0,2019-09-20T04:52:00Z,,True,2019-09-20T04:52:19Z
2019-09-20,53-403--TL-17,26239,403,1,-37.802040,144.960358,51570,2019-09-20T04:52:28Z,85,,2019-09-20T04:53:00Z,True,2019-09-20T04:53:53Z
2019-09-20,53-403--TL-17,26239,403,1,-37.801100,144.902161,48026,2019-09-20T05:14:34Z,0,2019-09-20T05:09:00Z,,True,2019-09-20T05:14:34Z
2019-09-20,53-403--TL-19,25921,403,2,-37.801100,144.902161,48026,2019-09-19T23:25:35Z,32,,2019-09-19T23:26:00Z,True,2019-09-19T23:26:07Z
2019-09-20,53-403--TL-19,25921,403,2,-37.799484,144.955750,7587,2019-09-19T23:40:05Z,59,2019-09-19T23:41:00Z,2019-09-19T23:41:00Z,True,2019-09-19T23:41:05Z
2019-09-20,53-403--TL-19,25921,403,2,-37.802040,144.960358,51570,2019-09-19T23:44:18Z,0,2019-09-19T23:46:00Z,,True,2019-09-19T23:44:18Z
2019-09-20,53-403--TL-2,25921,403,1,-37.802040,144.960358,51570,2019-09-19T23:44:35Z,146,,2019-09-19T23:47:00Z,True,2019-09-19T23:47:01Z
2019-09-20,53-403--TL-2,25921,403,1,-37.801100,144.902161,48026,2019-09-20T00:03:13Z,0,2019-09-20T00:03:00Z,,True,2019-09-20T00:03:13Z
2019-09-20,53-403--TL-21,25921,403,2,-37.801100,144.902161,48026,2019-09-20T00:05:14Z,89,,2019-09-20T00:06:00Z,True,2019-09-20T00:06:43Z
2019-09-20,53-403--TL-21,25921,403,2,-37.799484,144.955750,7587,2019-09-20T00:20:39Z,46,2019-09-20T00:21:00Z,2019-09-20T00:21:00Z,True,2019-09-20T00:21:25Z
